precision,recall,f1-score,support,roc_auc,training_time_sec
0.7894736842105263,0.7046979865771812,0.7446808510638298,149.0,,
0.7006802721088435,0.7862595419847328,0.7410071942446043,131.0,,
0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,,
0.7450769781596849,0.745478764280957,0.742844022654217,280.0,,
0.7479310521200961,0.7428571428571429,0.7429621044805492,280.0,,
,,,,0.8173574465905016,
,,,,,0.010607004165649414
