fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.00021358393848782572,0.9967455475335633
0.0,0.0008543357539513029,0.9963544157416135
0.0004288164665523156,0.0008543357539513029,0.9948439261904977
0.0004288164665523156,0.0021358393848782574,0.992553236548652
0.0006432246998284735,0.0021358393848782574,0.9919517734331367
0.0006432246998284735,0.0032037590773173856,0.9763305405106346
0.001286449399656947,0.0032037590773173856,0.9656407911903471
0.001286449399656947,0.005553182400683468,0.9509370750260697
0.0019296740994854203,0.005553182400683468,0.948365331312139
0.0019296740994854203,0.00897052541648868,0.9249159684054655
0.002144082332761578,0.00897052541648868,0.9242268018945815
0.002144082332761578,0.010892780862879111,0.9145077716110404
0.0023584905660377358,0.010892780862879111,0.911665576866549
0.0023584905660377358,0.01345578812473302,0.9061743839532714
0.002572898799313894,0.01345578812473302,0.9061520837411395
0.002572898799313894,0.01836821870995301,0.8952421556472916
0.0027873070325900515,0.01836821870995301,0.8946290501474657
0.0027873070325900515,0.021571977787270397,0.8897294285870782
0.003001715265866209,0.021571977787270397,0.8893234915362301
0.003001715265866209,0.024348568987612132,0.8845596225752391
0.003216123499142367,0.024348568987612132,0.8844361438695323
0.003216123499142367,0.026057240495514736,0.8820551477876386
0.003430531732418525,0.026057240495514736,0.8820061424916134
0.003430531732418525,0.026270824434002565,0.881713284771422
0.003644939965694683,0.026270824434002565,0.8814449241422966
0.003644939965694683,0.02648440837249039,0.8811528156707044
0.0038593481989708405,0.02648440837249039,0.8809730610429372
0.0038593481989708405,0.02691157624946604,0.8808122938350424
0.004073756432246998,0.02691157624946604,0.8797941956427213
0.004073756432246998,0.03438701409653994,0.8698976061994145
0.004288164665523156,0.03438701409653994,0.8698799263723628
0.004288164665523156,0.03630926954293037,0.8656557448490162
0.0047169811320754715,0.03630926954293037,0.8651286276899417
0.0047169811320754715,0.037590773173857325,0.8627837700621969
0.00493138936535163,0.037590773173857325,0.8621968249002133
0.00493138936535163,0.0382315249893208,0.8616515511000837
0.005145797598627788,0.0382315249893208,0.8612919397351682
0.005145797598627788,0.04143528406663819,0.8563018534321754
0.005360205831903945,0.04143528406663819,0.8562545636542285
0.005360205831903945,0.05168731311405382,0.8482590717865403
0.005574614065180103,0.05168731311405382,0.8476303436226691
0.005574614065180103,0.05403673643741991,0.8457306000918801
0.005789022298456261,0.05403673643741991,0.8456979150385164
0.005789022298456261,0.054677488252883384,0.8452929282294991
0.006003430531732418,0.054677488252883384,0.8452682165318711
0.006003430531732418,0.05595899188381034,0.8445098466052837
0.006217838765008576,0.05595899188381034,0.8444220683217507
0.006217838765008576,0.05659974369927381,0.8441791730554847
0.006432246998284734,0.05659974369927381,0.8440354526800595
0.006432246998284734,0.061085006407518155,0.8407960575722642
0.0066466552315608916,0.061085006407518155,0.8407302429948678
0.0066466552315608916,0.06535668517727466,0.8374006511294017
0.00686106346483705,0.06535668517727466,0.8372409612046822
0.00686106346483705,0.06621102093122597,0.8365986722793372
0.007289879931389366,0.06621102093122597,0.8363809752268245
0.007289879931389366,0.0664246048697138,0.836182934359021
0.007504288164665523,0.0664246048697138,0.8360713328877449
0.007504288164665523,0.06663818880820162,0.835949059293607
0.007718696397941681,0.06663818880820162,0.8359058581638363
0.007718696397941681,0.06941478000854336,0.8351222061559566
0.007933104631217838,0.06941478000854336,0.8347619767631
0.007933104631217838,0.06962836394703119,0.8343732622091987
0.008147512864493996,0.06962836394703119,0.8342796434782316
0.008147512864493996,0.0739000427167877,0.8324742677166329
0.008361921097770154,0.0739000427167877,0.8324538879682406
0.008361921097770154,0.08692866296454507,0.8271894981424842
0.008576329331046312,0.08692866296454507,0.8271800586694756
0.008576329331046312,0.08799658265698419,0.8267781601975385
0.00879073756432247,0.08799658265698419,0.8266833766064152
0.00879073756432247,0.09461768475010679,0.8233882628944355
0.009005145797598629,0.09461768475010679,0.8233818263906681
0.009005145797598629,0.09483126868859462,0.8233401103173873
0.009433962264150943,0.09483126868859462,0.8231508946713576
0.009433962264150943,0.09504485262708244,0.8229125434954593
0.009648370497427101,0.09504485262708244,0.8229022689732709
0.009648370497427101,0.09675352413498504,0.8222600083314592
0.00986277873070326,0.09675352413498504,0.8222422068787815
0.00986277873070326,0.09846219564288765,0.8216147524205062
0.010077186963979417,0.09846219564288765,0.8216019817220828
0.010077186963979417,0.10102520290474157,0.8206701299400018
0.010291595197255575,0.10102520290474157,0.8205008001442721
0.010291595197255575,0.10294745835113199,0.8195667944357521
0.010506003430531732,0.10294745835113199,0.819197066658213
0.010506003430531732,0.10444254592054678,0.8185297225630113
0.01072041166380789,0.10444254592054678,0.8182774934754881
0.01072041166380789,0.10615121742844938,0.817484817670351
0.010934819897084048,0.10615121742844938,0.8174816204734802
0.010934819897084048,0.10764630499786416,0.8170105836084495
0.011149228130360206,0.10764630499786416,0.8168325316339236
0.011149228130360206,0.10892780862879112,0.815983486745206
0.011363636363636364,0.10892780862879112,0.8158260747708773
0.011363636363636364,0.11063648013669372,0.8154126782722834
0.011578044596912522,0.11063648013669372,0.8153871799022269
0.011578044596912522,0.11170439982913286,0.8145984873213029
0.01179245283018868,0.11170439982913286,0.8141990740690527
0.01179245283018868,0.1121315677061085,0.814020045436868
0.012006861063464836,0.1121315677061085,0.8139922651275289
0.012006861063464836,0.11490815890645023,0.8127724736714925
0.012221269296740995,0.11490815890645023,0.8127463226377981
0.012221269296740995,0.11725758222981632,0.8118999914591755
0.012435677530017153,0.11725758222981632,0.8118572769630444
0.012435677530017153,0.1178983340452798,0.8116394603769789
0.01265008576329331,0.1178983340452798,0.8115455203443132
0.01265008576329331,0.11811191798376762,0.8115112118089958
0.012864493996569469,0.11811191798376762,0.8114817785031171
0.012864493996569469,0.1187526697992311,0.8110228904111998
0.013078902229845627,0.1187526697992311,0.8107786924987674
0.013078902229845627,0.1196070055531824,0.8106558024786588
0.013293310463121783,0.1196070055531824,0.8104414267416303
0.013293310463121783,0.12003417343015806,0.8103676352791886
0.013507718696397941,0.12003417343015806,0.8103352802669267
0.013507718696397941,0.12195642887654848,0.8097538903683025
0.0137221269296741,0.12195642887654848,0.8097018121303456
0.0137221269296741,0.12601452370781718,0.8080924579646853
0.013936535162950257,0.12601452370781718,0.8080777674536754
0.013936535162950257,0.12985903460059803,0.8070957247868775
0.014150943396226415,0.12985903460059803,0.8069471762588657
0.014150943396226415,0.1302862024775737,0.8066491218551181
0.014365351629502573,0.1302862024775737,0.8066380298750087
0.014365351629502573,0.13242204186245193,0.8058848895281719
0.014579759862778732,0.13242204186245193,0.8058441002489178
0.014579759862778732,0.1345578812473302,0.8051336775167879
0.014794168096054888,0.1345578812473302,0.8050051081489373
