fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.007633587786259542,0.9875707
0.0,0.29770992366412213,0.9139334
0.0,0.31297709923664124,0.91333985
0.0,0.5038167938931297,0.8538947
0.006711409395973154,0.5038167938931297,0.8505724
0.006711409395973154,0.5190839694656488,0.84826803
0.020134228187919462,0.5190839694656488,0.8462002
0.020134228187919462,0.5267175572519084,0.8442565
0.026845637583892617,0.5267175572519084,0.8424132
0.026845637583892617,0.5572519083969466,0.8256274
0.03355704697986577,0.5572519083969466,0.8225533
0.03355704697986577,0.6106870229007634,0.7909318
0.040268456375838924,0.6106870229007634,0.7892269
0.040268456375838924,0.6564885496183206,0.76336974
0.04697986577181208,0.6564885496183206,0.7579219
0.04697986577181208,0.6717557251908397,0.7267441
0.06040268456375839,0.6717557251908397,0.7204907
0.06040268456375839,0.6793893129770993,0.7170025
0.06711409395973154,0.6793893129770993,0.7144313
0.06711409395973154,0.6946564885496184,0.698573
0.0738255033557047,0.6946564885496184,0.69757736
0.0738255033557047,0.7175572519083969,0.6939464
0.08053691275167785,0.7175572519083969,0.69299066
0.08053691275167785,0.7251908396946565,0.6847602
0.10738255033557047,0.7251908396946565,0.6636626
0.10738255033557047,0.732824427480916,0.65966195
0.11409395973154363,0.732824427480916,0.65945077
0.11409395973154363,0.7480916030534351,0.6465086
0.1342281879194631,0.7480916030534351,0.6319209
0.1342281879194631,0.7709923664122137,0.6195177
0.14093959731543623,0.7709923664122137,0.61835504
0.14093959731543623,0.7786259541984732,0.61686605
0.16778523489932887,0.7786259541984732,0.5912307
0.16778523489932887,0.7862595419847328,0.57756567
0.21476510067114093,0.7862595419847328,0.51839036
0.21476510067114093,0.8015267175572519,0.49422306
0.22818791946308725,0.8015267175572519,0.48295456
0.22818791946308725,0.816793893129771,0.47940338
0.2348993288590604,0.816793893129771,0.4781729
0.2348993288590604,0.8244274809160306,0.47582325
0.24161073825503357,0.8244274809160306,0.47451323
0.24161073825503357,0.8396946564885496,0.4705328
0.2483221476510067,0.8396946564885496,0.4619826
0.2483221476510067,0.8473282442748091,0.44846582
0.26174496644295303,0.8473282442748091,0.43536153
0.26174496644295303,0.8702290076335878,0.40768936
0.2684563758389262,0.8702290076335878,0.40235138
0.2684563758389262,0.8778625954198473,0.3976745
0.2751677852348993,0.8778625954198473,0.39303708
0.2751677852348993,0.8931297709923665,0.38918823
0.3087248322147651,0.8931297709923665,0.3711979
0.3087248322147651,0.9007633587786259,0.3631119
0.31543624161073824,0.9007633587786259,0.36020195
0.31543624161073824,0.9083969465648855,0.35561645
0.3288590604026846,0.9083969465648855,0.34404126
0.3288590604026846,0.916030534351145,0.3282731
0.348993288590604,0.916030534351145,0.3102822
0.348993288590604,0.9236641221374046,0.30463195
0.3691275167785235,0.9236641221374046,0.29208165
0.3691275167785235,0.9389312977099237,0.29026645
0.3825503355704698,0.9389312977099237,0.26876864
0.3825503355704698,0.9618320610687023,0.25759336
0.40268456375838924,0.9618320610687023,0.24681982
0.40268456375838924,0.9694656488549618,0.23418838
0.4697986577181208,0.9694656488549618,0.18937673
0.4697986577181208,0.9770992366412213,0.18899488
0.5771812080536913,0.9770992366412213,0.14044881
0.5771812080536913,0.9847328244274809,0.135491
0.8053691275167785,0.9847328244274809,0.07402346
0.8053691275167785,0.9923664122137404,0.06364183
0.8926174496644296,0.9923664122137404,0.043345243
0.8926174496644296,1.0,0.041889656
1.0,1.0,0.012151348
