fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.022900763358778626,1.0
0.0,0.03816793893129771,0.98
0.0,0.06870229007633588,0.97
0.0,0.08396946564885496,0.96
0.0,0.11450381679389313,0.95
0.0,0.1297709923664122,0.94
0.0,0.13740458015267176,0.93
0.0,0.17557251908396945,0.92
0.0,0.26717557251908397,0.89
0.0,0.2900763358778626,0.88
0.0,0.3053435114503817,0.87
0.0,0.3435114503816794,0.86
0.006711409395973154,0.3816793893129771,0.85
0.006711409395973154,0.40458015267175573,0.84
0.006711409395973154,0.4198473282442748,0.83
0.006711409395973154,0.44274809160305345,0.82
0.006711409395973154,0.46564885496183206,0.79
0.006711409395973154,0.48091603053435117,0.78
0.006711409395973154,0.48854961832061067,0.77
0.006711409395973154,0.5190839694656488,0.76
0.006711409395973154,0.5343511450381679,0.75
0.013422818791946308,0.5419847328244275,0.74
0.026845637583892617,0.5725190839694656,0.73
0.026845637583892617,0.5801526717557252,0.71
0.026845637583892617,0.6106870229007634,0.7
0.026845637583892617,0.6183206106870229,0.69
0.040268456375838924,0.6183206106870229,0.68
0.040268456375838924,0.6412213740458015,0.67
0.053691275167785234,0.6564885496183206,0.66
0.053691275167785234,0.6641221374045801,0.65
0.06711409395973154,0.6946564885496184,0.63
0.06711409395973154,0.7099236641221374,0.62
0.0738255033557047,0.7404580152671756,0.61
0.08053691275167785,0.7404580152671756,0.6
0.09395973154362416,0.7633587786259542,0.59
0.09395973154362416,0.7938931297709924,0.57
0.10738255033557047,0.8015267175572519,0.56
0.12080536912751678,0.8015267175572519,0.53
0.1476510067114094,0.8091603053435115,0.52
0.1610738255033557,0.8091603053435115,0.51
0.18791946308724833,0.8244274809160306,0.49
0.18791946308724833,0.8320610687022901,0.48
0.19463087248322147,0.8473282442748091,0.47
0.20134228187919462,0.8473282442748091,0.46
0.21476510067114093,0.8473282442748091,0.45
0.22818791946308725,0.8473282442748091,0.43
0.2550335570469799,0.8473282442748091,0.42
0.2953020134228188,0.8778625954198473,0.4
0.31543624161073824,0.8854961832061069,0.39
0.3288590604026846,0.9007633587786259,0.38
0.3422818791946309,0.9083969465648855,0.37
0.348993288590604,0.9083969465648855,0.36
0.3624161073825503,0.9236641221374046,0.35
0.3825503355704698,0.9236641221374046,0.34
0.40939597315436244,0.9312977099236641,0.33
0.42953020134228187,0.9312977099236641,0.32
0.436241610738255,0.9465648854961832,0.31
0.44966442953020136,0.9541984732824428,0.3
0.4563758389261745,0.9541984732824428,0.29
0.4697986577181208,0.9541984732824428,0.28
0.4697986577181208,0.9694656488549618,0.27
0.4966442953020134,0.9694656488549618,0.26
0.5100671140939598,0.9770992366412213,0.25
0.5570469798657718,0.9923664122137404,0.24
0.5637583892617449,0.9923664122137404,0.23
0.5771812080536913,0.9923664122137404,0.22
0.6241610738255033,0.9923664122137404,0.21
0.6778523489932886,0.9923664122137404,0.19
0.697986577181208,1.0,0.18
0.7114093959731543,1.0,0.17
0.7449664429530202,1.0,0.16
0.7651006711409396,1.0,0.15
0.7919463087248322,1.0,0.14
0.8053691275167785,1.0,0.13
0.8322147651006712,1.0,0.12
0.8590604026845637,1.0,0.1
0.8993288590604027,1.0,0.08
0.9328859060402684,1.0,0.06
0.9731543624161074,1.0,0.04
0.9865771812080537,1.0,0.03
1.0,1.0,0.01
