precision,recall,f1-score,support,roc_auc,training_time_sec
0.8435374149659864,0.8322147651006712,0.8378378378378378,149.0,0.9183872124596548,
0.8120300751879699,0.8244274809160306,0.8181818181818182,131.0,0.9183872124596548,
0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.9183872124596548,
0.8277837450769782,0.8283211230083509,0.828009828009828,280.0,0.9183872124596548,
0.8287964809984144,0.8285714285714286,0.8286416286416287,280.0,0.9183872124596548,
,,,,,0.23000264167785645
