precision,recall,f1-score,support,roc_auc,training_time_sec
0.6593248250308769,0.6867495711835334,0.6727578239865575,4664.0,0.7259293557385205,
0.6744652406417112,0.6465185818026484,0.660196292257361,4682.0,0.7259293557385205,
0.6665953349026321,0.6665953349026321,0.6665953349026321,0.6665953349026321,0.7259293557385205,
0.666895032836294,0.6666340764930909,0.6664770581219592,9346.0,0.7259293557385205,
0.6669096127357695,0.6665953349026321,0.6664649616330267,9346.0,0.7259293557385205,
,,,,,0.9361677169799805
