precision,recall,f1-score,support,roc_auc,training_time_sec
0.7428467286313104,0.8739279588336192,0.8030735888089844,4664.0,0.8628803479329985,
0.8476289194091734,0.6986330627936779,0.7659524645826016,4682.0,0.8628803479329985,
0.7861117055424781,0.7861117055424781,0.7861117055424781,0.7861117055424781,0.8628803479329985,
0.7952378240202419,0.7862805108136486,0.7845130266957929,9346.0,0.8628803479329985,
0.7953387270500943,0.7861117055424781,0.7844772798395939,9346.0,0.8628803479329985,
,,,,,0.643439531326294
