precision,recall,f1-score,support,roc_auc,training_time_sec
0.8326232501521607,0.8799313893653516,0.8556238924215573,4664.0,0.9255453442731294,
0.873217115689382,0.8237932507475438,0.8477854709308715,4682.0,0.9255453442731294,
0.8518082602182752,0.8518082602182752,0.8518082602182752,0.8518082602182752,0.9255453442731294,
0.8529201829207713,0.8518623200564477,0.8517046816762144,9346.0,0.9255453442731294,
0.852959273953281,0.8518082602182752,0.85169713344238,9346.0,0.9255453442731294,
,,,,,13.4539053440094
