fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.007633587786259542,0.9884291987523203
0.0,0.16030534351145037,0.9512024068441958
0.006711409395973154,0.16030534351145037,0.947861636262164
0.006711409395973154,0.31297709923664124,0.9214402840421068
0.013422818791946308,0.31297709923664124,0.9178340035531545
0.013422818791946308,0.42748091603053434,0.8933169819071219
0.020134228187919462,0.42748091603053434,0.8912457391583262
0.020134228187919462,0.4351145038167939,0.8894548888165669
0.026845637583892617,0.4351145038167939,0.8886514091423036
0.026845637583892617,0.44274809160305345,0.8827174548583184
0.03355704697986577,0.44274809160305345,0.8741801040306885
0.03355704697986577,0.46564885496183206,0.865846028073739
0.040268456375838924,0.46564885496183206,0.8591733051899589
0.040268456375838924,0.5038167938931297,0.8455443700222017
0.04697986577181208,0.5038167938931297,0.8383952155593711
0.04697986577181208,0.5419847328244275,0.8106552452261183
0.053691275167785234,0.5419847328244275,0.7992544137911121
0.053691275167785234,0.5572519083969466,0.7930812385430656
0.06040268456375839,0.5572519083969466,0.792119010420091
0.06040268456375839,0.5801526717557252,0.776567827063256
0.08053691275167785,0.5801526717557252,0.7656763294370814
0.08053691275167785,0.6106870229007634,0.7503103928978597
0.09395973154362416,0.6106870229007634,0.7499572880962562
0.09395973154362416,0.6793893129770993,0.7235833829284789
0.10738255033557047,0.6793893129770993,0.7181741209722926
0.10738255033557047,0.7099236641221374,0.6903517307779832
0.11409395973154363,0.7099236641221374,0.6876933084768799
0.11409395973154363,0.7404580152671756,0.6695412255871127
0.12080536912751678,0.7404580152671756,0.6673792249628449
0.12080536912751678,0.7709923664122137,0.6400285666043651
0.12751677852348994,0.7709923664122137,0.6396682757008767
0.12751677852348994,0.7786259541984732,0.6235487927783827
0.1342281879194631,0.7786259541984732,0.6109811219500662
0.1342281879194631,0.7862595419847328,0.6062609589051785
0.1476510067114094,0.7862595419847328,0.5852513388348289
0.1476510067114094,0.7938931297709924,0.5731047022588222
0.16778523489932887,0.7938931297709924,0.5185326206937777
0.16778523489932887,0.8015267175572519,0.4919749008943262
0.174496644295302,0.8015267175572519,0.4867003972423622
0.174496644295302,0.8091603053435115,0.4820209719466129
0.18120805369127516,0.8091603053435115,0.47641288963818035
0.18120805369127516,0.816793893129771,0.4731069910912276
0.18791946308724833,0.816793893129771,0.4701430540298107
0.18791946308724833,0.8320610687022901,0.44724845525304424
0.19463087248322147,0.8320610687022901,0.44419653472499254
0.19463087248322147,0.8396946564885496,0.44104524602558065
0.2080536912751678,0.8396946564885496,0.4199454506686496
0.2080536912751678,0.8549618320610687,0.40879400419523365
0.2214765100671141,0.8549618320610687,0.40073236880399793
0.2214765100671141,0.8625954198473282,0.39959714847851485
0.22818791946308725,0.8625954198473282,0.3993173821550218
0.22818791946308725,0.8702290076335878,0.3920342929071364
0.2550335570469799,0.8702290076335878,0.3681631049875296
0.2550335570469799,0.8778625954198473,0.3603558803240616
0.26174496644295303,0.8778625954198473,0.3566416888995244
0.26174496644295303,0.8854961832061069,0.33816246724021903
0.2953020134228188,0.8854961832061069,0.3130211145269536
0.2953020134228188,0.8931297709923665,0.28153648163449757
0.33557046979865773,0.8931297709923665,0.2551731316336662
0.33557046979865773,0.9007633587786259,0.24191421893233453
0.3422818791946309,0.9007633587786259,0.24076253969572242
0.3422818791946309,0.9083969465648855,0.23668233866236937
0.35570469798657717,0.9083969465648855,0.2223322511064399
0.35570469798657717,0.916030534351145,0.22158710430743878
0.3825503355704698,0.916030534351145,0.2038410569899161
0.3825503355704698,0.9236641221374046,0.20264401708707228
0.3959731543624161,0.9236641221374046,0.19998645717358798
0.3959731543624161,0.9389312977099237,0.17904704155139636
0.436241610738255,0.9389312977099237,0.17060162498515766
0.436241610738255,0.9465648854961832,0.1694326871675171
0.48322147651006714,0.9465648854961832,0.1471375796622684
0.48322147651006714,0.9541984732824428,0.14428795169356404
0.5033557046979866,0.9541984732824428,0.1358385423148892
0.5033557046979866,0.9618320610687023,0.13287482332266878
0.5570469798657718,0.9618320610687023,0.11843948407200924
0.5570469798657718,0.9694656488549618,0.11801245657153345
0.5838926174496645,0.9694656488549618,0.10803546388207437
0.5838926174496645,0.9847328244274809,0.10360295596435712
0.7315436241610739,0.9847328244274809,0.06199508787544308
0.7315436241610739,0.9923664122137404,0.061780729871279284
0.8523489932885906,0.9923664122137404,0.026137588054087967
0.8523489932885906,1.0,0.025793430199751447
1.0,1.0,0.003484159450334703
