fpr,tpr,thresholds
0.0,0.0,inf
0.0002144082332761578,0.026270824434002565,1.0
0.0004288164665523156,0.051473729175565995,0.99
0.0006432246998284735,0.07923964117898334,0.98
0.0006432246998284735,0.07945322511747116,0.9766666666666666
0.001072041166380789,0.10978214438274242,0.97
0.001072041166380789,0.10999572832123024,0.9676190476190476
0.0015008576329331046,0.14203331909440411,0.96
0.0015008576329331046,0.14224690303289192,0.9576190476190476
0.0019296740994854203,0.17300299017513884,0.95
0.0019296740994854203,0.17321657411362665,0.9418095238095238
0.0023584905660377358,0.19884664673216573,0.94
0.0023584905660377358,0.19948739854762923,0.9399999999999998
0.0023584905660377358,0.2225544639043144,0.93
0.0023584905660377358,0.2227680478428022,0.9263333333333335
0.003001715265866209,0.24690303289192653,0.92
0.003644939965694683,0.27189235369500214,0.91
0.004502572898799314,0.29282357966680905,0.9
0.004502572898799314,0.29303716360529686,0.8983333333333333
0.005145797598627788,0.3146091413925673,0.89
0.005145797598627788,0.31503630926954296,0.8816666666666667
0.006003430531732418,0.33319094404100813,0.88
0.006003430531732418,0.3336181119179838,0.8734999999999999
0.007718696397941681,0.355403673643742,0.87
0.007718696397941681,0.35561725758222984,0.8617380952380952
0.00879073756432247,0.3744126441691585,0.86
0.00879073756432247,0.37505339598462195,0.851
0.010077186963979417,0.3917129431866724,0.85
0.010077186963979417,0.392140111063648,0.8406666666666667
0.01179245283018868,0.40794532251174714,0.84
0.013078902229845627,0.4263135412217001,0.83
0.013078902229845627,0.4267407090986758,0.8233333333333335
0.016080617495711835,0.4453225117471166,0.82
0.01758147512864494,0.46411789833404526,0.81
0.01951114922813036,0.4850491243058522,0.8
0.01951114922813036,0.48526270824434004,0.7950000000000002
0.022084048027444254,0.5025630072618539,0.79
0.022298456260720412,0.5025630072618539,0.785
0.023799313893653515,0.5187953865869287,0.78
0.025943396226415096,0.5324647586501495,0.77
0.025943396226415096,0.5326783425886373,0.7666666666666666
0.027658662092624357,0.5454933788979068,0.76
0.029802744425385934,0.5593763348996156,0.75
0.03173241852487135,0.5745407945322512,0.74
0.034734133790737566,0.5916275096112772,0.73
0.036663807890222985,0.6048697137975224,0.72
0.038807890222984566,0.6168304143528407,0.71
0.04159519725557462,0.6260145237078172,0.7
0.04416809605488851,0.6379752242631355,0.69
0.04695540308747856,0.6505766766339172,0.68
0.04695540308747856,0.650790260572405,0.6716666666666667
0.05124356775300171,0.6627509611277232,0.67
0.05124356775300171,0.6631781290046989,0.6666666666666667
0.051457975986277875,0.6631781290046989,0.6616666666666667
0.05445969125214408,0.6757795813754806,0.66
0.0563893653516295,0.6868859461768475,0.65
0.0563893653516295,0.6870995301153353,0.6433333333333334
0.05981989708404803,0.700982486117044,0.64
0.06282161234991424,0.7125160187953866,0.63
0.0630360205831904,0.7125160187953866,0.6223333333333333
0.06903945111492281,0.72298163178129,0.62
0.06925385934819897,0.7231952157197779,0.6116666666666667
0.07289879931389365,0.7308842375053396,0.61
0.0767581475128645,0.7400683468603161,0.6
0.07868782161234991,0.7490388722768048,0.59
0.08254716981132075,0.7620674925245622,0.58
0.08683533447684391,0.7703972661255873,0.57
0.08983704974271012,0.7772319521571978,0.56
0.08983704974271012,0.7774455360956856,0.5593571428571429
0.09348198970840481,0.7859888936351986,0.55
0.09927101200686106,0.7964545066211021,0.54
0.09927101200686106,0.7966680905595899,0.535
0.10656089193825043,0.8067065356685177,0.53
0.11449399656946826,0.8156770610850064,0.52
0.11449399656946826,0.8158906450234943,0.5166666666666666
0.12006861063464837,0.8237932507475438,0.51
0.12650085763293312,0.8327637761640324,0.5
0.13593481989708406,0.8404527979495942,0.49
0.1442967409948542,0.8513455788124733,0.48
0.1442967409948542,0.8515591627509611,0.47950000000000004
0.1524442538593482,0.8592481845365229,0.47
0.15265866209262435,0.8594617684750107,0.465
0.16123499142367068,0.8665100384451089,0.46
0.17045454545454544,0.8733447244767194,0.45
0.17066895368782162,0.8733447244767194,0.445
0.17774442538593482,0.881033746262281,0.44
0.17795883361921097,0.881033746262281,0.439
0.18932246998284735,0.887227680478428,0.43
0.1895368782161235,0.887227680478428,0.4284999999999999
0.19939965694682676,0.8955574540794532,0.42
0.19939965694682676,0.895771038017941,0.415
0.21119210977701544,0.9006834686031611,0.41
0.21162092624356776,0.9006834686031611,0.40399999999999997
0.22427101200686106,0.9075181546347715,0.4
0.22427101200686106,0.9077317385732593,0.39761904761904765
0.2362778730703259,0.9134985049124306,0.39
0.2362778730703259,0.9137120888509184,0.38833333333333336
0.24914236706689538,0.9196924391285776,0.38
0.2647941680960549,0.9260999572832123,0.37
0.2647941680960549,0.9263135412217002,0.3686309523809524
0.28366209262435677,0.9314395557454079,0.36
0.3012435677530017,0.937419906023067,0.35
0.30167238421955406,0.937419906023067,0.3416666666666666
0.32246998284734135,0.943613840239214,0.34
0.32246998284734135,0.9438274241777018,0.3383333333333334
0.3400514579759863,0.9478855190089706,0.33
0.3591337907375643,0.9517300299017514,0.32
0.37971698113207547,0.9568560444254592,0.31
0.4015866209262436,0.958351131994874,0.3
0.4020154373927959,0.958351131994874,0.295
0.423885077186964,0.9628363947031183,0.29
0.4240994854202401,0.9628363947031183,0.2843571428571428
0.4461835334476844,0.9662537377189235,0.28
0.47191252144082335,0.9698846646732165,0.27
0.47212692967409947,0.9698846646732165,0.26666666666666666
0.49463979416809606,0.9722340879965826,0.26
0.5201543739279588,0.9754378470739,0.25
0.54352487135506,0.9782144382742418,0.24
0.5711835334476844,0.9799231097821444,0.23
0.5713979416809606,0.9799231097821444,0.222
0.5988421955403087,0.982913284920974,0.22
0.6232847341337907,0.9841947885519009,0.21
0.6500857632933105,0.9863306279367792,0.2
0.6503001715265866,0.9863306279367792,0.195
0.6794596912521441,0.9880392994446817,0.19
0.7077615780445969,0.9908158906450235,0.18
0.7371355060034306,0.9920973942759505,0.17
0.7373499142367067,0.9920973942759505,0.16466666666666668
0.7630789022298456,0.9929517300299018,0.16
0.7632933104631218,0.9929517300299018,0.156
0.7905231560891939,0.993806065783853,0.15
0.8128216123499142,0.9946604015378043,0.14
0.8349056603773585,0.9953011533532679,0.13
0.8351200686106347,0.9953011533532679,0.12333333333333334
0.8535591766723842,0.996369073045707,0.12
0.8760720411663808,0.9972234087996583,0.11
0.8932246998284734,0.9980777445536095,0.1
0.9093053173241853,0.9980777445536095,0.09
0.9245283018867925,0.9987184963690731,0.08
0.9382504288164666,0.9993592481845365,0.07
0.9541166380789022,0.9993592481845365,0.06
0.9665523156089194,0.9993592481845365,0.05
0.9779159519725558,1.0,0.04
0.9867066895368782,1.0,0.03
0.9929245283018868,1.0,0.02
0.9980703259005146,1.0,0.01
1.0,1.0,0.0
