precision,recall,f1-score,support,roc_auc,training_time_sec
0.6699245541838135,0.8376929674099486,0.7444740853658537,4664.0,,
0.7845759817871372,0.5888509184109355,0.6727672035139092,4682.0,,
0.7130323132891077,0.7130323132891077,0.7130323132891077,0.7130323132891077,,
0.7272502679854753,0.713271942910442,0.7086206444398815,9346.0,,
0.7273606748813056,0.7130323132891077,0.7085515922318065,9346.0,,
,,,,0.7827800514066865,
,,,,,719.2289550304413
